来源页面	附件URL	文件名	本地相对路径	大小	状态
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202407/t20240725_2045947.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202407/P020240726330754964093.xlsx	P020240726330754964093.xlsx	zw/zfxxgkzdgz/zf/gsxx/202407/2045947/attachments/P020240726330754964093.xlsx	10812	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202407/t20240722_2044946.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202407/P020240722641590577644.xlsx	P020240722641590577644.xlsx	zw/zfxxgkzdgz/zf/gsxx/202407/2044946/attachments/P020240722641590577644.xlsx	86661	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202405/t20240516_2025903.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202405/P020240516542854802894.xlsx	P020240516542854802894.xlsx	zw/zfxxgkzdgz/zf/gsxx/202405/2025903/attachments/P020240516542854802894.xlsx	10827	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202404/t20240424_2020178.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202404/P020240425359148358065.xlsx	P020240425359148358065.xlsx	zw/zfxxgkzdgz/zf/gsxx/202404/2020178/attachments/P020240425359148358065.xlsx	10739	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202404/t20240422_2019335.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202404/P020240422413761114452.xls	P020240422413761114452.xls	zw/zfxxgkzdgz/zf/gsxx/202404/2019335/attachments/P020240422413761114452.xls	30720	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202404/t20240410_2016555.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202404/P020240410363559864370.xlsx	P020240410363559864370.xlsx	zw/zfxxgkzdgz/zf/gsxx/202404/2016555/attachments/P020240410363559864370.xlsx	26732	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202404/t20240410_2016555.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202404/P020240410363559982094.xlsx	P020240410363559982094.xlsx	zw/zfxxgkzdgz/zf/gsxx/202404/2016555/attachments/P020240410363559982094.xlsx	22488	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202404/t20240410_2016555.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202404/P020240410363560700135.xlsx	P020240410363560700135.xlsx	zw/zfxxgkzdgz/zf/gsxx/202404/2016555/attachments/P020240410363560700135.xlsx	12286	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202404/t20240410_2016555.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202404/P020240410363560103914.rar	P020240410363560103914.rar	zw/zfxxgkzdgz/zf/gsxx/202404/2016555/attachments/P020240410363560103914.rar	39806189	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202402/t20240202_1999815.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202402/P020240202621351578324.xlsx	P020240202621351578324.xlsx	zw/zfxxgkzdgz/zf/gsxx/202402/1999815/attachments/P020240202621351578324.xlsx	11094	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202401/t20240129_1998301.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202401/P020240129406742538192.xls	P020240129406742538192.xls	zw/zfxxgkzdgz/zf/gsxx/202401/1998301/attachments/P020240129406742538192.xls	38400	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202401/t20240112_1993739.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202401/P020240112333793289899.xlsx	P020240112333793289899.xlsx	zw/zfxxgkzdgz/zf/gsxx/202401/1993739/attachments/P020240112333793289899.xlsx	27993	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202401/t20240112_1993739.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202401/P020240115345049795389.xlsx	P020240115345049795389.xlsx	zw/zfxxgkzdgz/zf/gsxx/202401/1993739/attachments/P020240115345049795389.xlsx	18667	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202401/t20240112_1993739.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202401/P020240112333794126984.xlsx	P020240112333794126984.xlsx	zw/zfxxgkzdgz/zf/gsxx/202401/1993739/attachments/P020240112333794126984.xlsx	13876	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202401/t20240112_1993739.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202401/P020240112333793384309.rar	P020240112333793384309.rar	zw/zfxxgkzdgz/zf/gsxx/202401/1993739/attachments/P020240112333793384309.rar	54276572	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202401/t20240110_1993056.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202401/P020240111352280392277.xlsx	P020240111352280392277.xlsx	zw/zfxxgkzdgz/zf/gsxx/202401/1993056/attachments/P020240111352280392277.xlsx	11322	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202401/t20240104_1991375.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202401/P020240104551983812725.xlsx	P020240104551983812725.xlsx	zw/zfxxgkzdgz/zf/gsxx/202401/1991375/attachments/P020240104551983812725.xlsx	12011	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202401/t20240104_1991375.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202401/P020240104551984198293.xlsx	P020240104551984198293.xlsx	zw/zfxxgkzdgz/zf/gsxx/202401/1991375/attachments/P020240104551984198293.xlsx	11772	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202401/t20240104_1991375.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202401/P020240104551983917740.zip	P020240104551983917740.zip	zw/zfxxgkzdgz/zf/gsxx/202401/1991375/attachments/P020240104551983917740.zip	15583146	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202401/t20240104_1991375.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202401/P020240109602043749910.rar	P020240109602043749910.rar	zw/zfxxgkzdgz/zf/gsxx/202401/1991375/attachments/P020240109602043749910.rar	37221847	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202312/t20231201_1980999.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202312/P020231223805834858391.xlsx	P020231223805834858391.xlsx	zw/zfxxgkzdgz/zf/gsxx/202312/1980999/attachments/P020231223805834858391.xlsx	695033	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202312/t20231201_1980999.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202312/P020231223805835191813.xlsx	P020231223805835191813.xlsx	zw/zfxxgkzdgz/zf/gsxx/202312/1980999/attachments/P020231223805835191813.xlsx	442728	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202310/t20231019_1966642.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202310/P020231223806141240853.xlsx	P020231223806141240853.xlsx	zw/zfxxgkzdgz/zf/gsxx/202310/1966642/attachments/P020231223806141240853.xlsx	114037	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202308/t20230828_1937391.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202308/P020230828625838812500.xls	P020230828625838812500.xls	zw/zfxxgkzdgz/zf/gsxx/202308/1937391/attachments/P020230828625838812500.xls	31232	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202308/t20230814_1932467.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202308/P020230814426512854275.xlsx	P020230814426512854275.xlsx	zw/zfxxgkzdgz/zf/gsxx/202308/1932467/attachments/P020230814426512854275.xlsx	22483	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202308/t20230814_1932467.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202308/P020230814426512335930.xlsx	P020230814426512335930.xlsx	zw/zfxxgkzdgz/zf/gsxx/202308/1932467/attachments/P020230814426512335930.xlsx	12009	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202308/t20230814_1932467.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202308/P020230814426511379501.xlsx	P020230814426511379501.xlsx	zw/zfxxgkzdgz/zf/gsxx/202308/1932467/attachments/P020230814426511379501.xlsx	13712	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202308/t20230814_1932467.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202308/P020230814426512534284.xls	P020230814426512534284.xls	zw/zfxxgkzdgz/zf/gsxx/202308/1932467/attachments/P020230814426512534284.xls	30208	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202308/t20230814_1932467.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202308/P020230814426511475068.xls	P020230814426511475068.xls	zw/zfxxgkzdgz/zf/gsxx/202308/1932467/attachments/P020230814426511475068.xls	19456	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202308/t20230814_1932467.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202308/P020230814426511569004.zip	P020230814426511569004.zip	zw/zfxxgkzdgz/zf/gsxx/202308/1932467/attachments/P020230814426511569004.zip	1203796	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202308/t20230814_1932467.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202308/P020230814426511689247.zip	P020230814426511689247.zip	zw/zfxxgkzdgz/zf/gsxx/202308/1932467/attachments/P020230814426511689247.zip	455780	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202308/t20230814_1932467.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202308/P020230814426512953932.zip	P020230814426512953932.zip	zw/zfxxgkzdgz/zf/gsxx/202308/1932467/attachments/P020230814426512953932.zip	491403	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202308/t20230814_1932467.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202308/P020230814426512435755.zip	P020230814426512435755.zip	zw/zfxxgkzdgz/zf/gsxx/202308/1932467/attachments/P020230814426512435755.zip	843912	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202308/t20230814_1932467.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202308/P020230814426511770414.zip	P020230814426511770414.zip	zw/zfxxgkzdgz/zf/gsxx/202308/1932467/attachments/P020230814426511770414.zip	861837	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202308/t20230814_1932467.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202308/P020230814426512638861.zip	P020230814426512638861.zip	zw/zfxxgkzdgz/zf/gsxx/202308/1932467/attachments/P020230814426512638861.zip	4887120	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202308/t20230814_1932467.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202308/P020230814426511879109.zip	P020230814426511879109.zip	zw/zfxxgkzdgz/zf/gsxx/202308/1932467/attachments/P020230814426511879109.zip	4815766	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202308/t20230814_1932467.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202308/P020230814426512043845.zip	P020230814426512043845.zip	zw/zfxxgkzdgz/zf/gsxx/202308/1932467/attachments/P020230814426512043845.zip	1912388	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202308/t20230814_1932467.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202308/P020230814426512171788.pdf	P020230814426512171788.pdf	zw/zfxxgkzdgz/zf/gsxx/202308/1932467/attachments/P020230814426512171788.pdf	3068429	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202304/t20230423_1898679.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202304/P020230423590203375832.xls	P020230423590203375832.xls	zw/zfxxgkzdgz/zf/gsxx/202304/1898679/attachments/P020230423590203375832.xls	53248	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202304/t20230412_1895630.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202304/P020230412579208817654.xls	P020230412579208817654.xls	zw/zfxxgkzdgz/zf/gsxx/202304/1895630/attachments/P020230412579208817654.xls	73728	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202304/t20230412_1895630.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202304/P020230412579203235111.xls	P020230412579203235111.xls	zw/zfxxgkzdgz/zf/gsxx/202304/1895630/attachments/P020230412579203235111.xls	34816	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202304/t20230412_1895630.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202304/P020230412579207085646.xlsx	P020230412579207085646.xlsx	zw/zfxxgkzdgz/zf/gsxx/202304/1895630/attachments/P020230412579207085646.xlsx	12613	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202304/t20230412_1895630.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202304/P020230412615631676758.xls	P020230412615631676758.xls	zw/zfxxgkzdgz/zf/gsxx/202304/1895630/attachments/P020230412615631676758.xls	36864	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202304/t20230412_1895630.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202304/P020230417606607099963.xls	P020230417606607099963.xls	zw/zfxxgkzdgz/zf/gsxx/202304/1895630/attachments/P020230417606607099963.xls	22016	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202304/t20230412_1895630.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202304/P020230412579208956010.zip	P020230412579208956010.zip	zw/zfxxgkzdgz/zf/gsxx/202304/1895630/attachments/P020230412579208956010.zip	2354061	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202304/t20230412_1895630.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202304/P020230412579203377206.zip	P020230412579203377206.zip	zw/zfxxgkzdgz/zf/gsxx/202304/1895630/attachments/P020230412579203377206.zip	671969	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202304/t20230412_1895630.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202304/P020230412579207218098.zip	P020230412579207218098.zip	zw/zfxxgkzdgz/zf/gsxx/202304/1895630/attachments/P020230412579207218098.zip	4878646	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202304/t20230412_1895630.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202304/P020230412579205326185.zip	P020230412579205326185.zip	zw/zfxxgkzdgz/zf/gsxx/202304/1895630/attachments/P020230412579205326185.zip	4798913	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202304/t20230412_1895630.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202304/P020230412579204933887.zip	P020230412579204933887.zip	zw/zfxxgkzdgz/zf/gsxx/202304/1895630/attachments/P020230412579204933887.zip	871399	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202304/t20230412_1895630.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202304/P020230412579209552604.zip	P020230412579209552604.zip	zw/zfxxgkzdgz/zf/gsxx/202304/1895630/attachments/P020230412579209552604.zip	4921340	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202304/t20230412_1895630.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202304/P020230412579203813870.zip	P020230412579203813870.zip	zw/zfxxgkzdgz/zf/gsxx/202304/1895630/attachments/P020230412579203813870.zip	4937163	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202304/t20230412_1895630.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202304/P020230412579208178666.zip	P020230412579208178666.zip	zw/zfxxgkzdgz/zf/gsxx/202304/1895630/attachments/P020230412579208178666.zip	3098657	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202304/t20230412_1895630.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202304/P020230412579206203964.zip	P020230412579206203964.zip	zw/zfxxgkzdgz/zf/gsxx/202304/1895630/attachments/P020230412579206203964.zip	4591183	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202303/t20230315_1887348.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202303/P020230728422649873127.xlsx	P020230728422649873127.xlsx	zw/zfxxgkzdgz/zf/gsxx/202303/1887348/attachments/P020230728422649873127.xlsx	17717	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202303/t20230301_1883500.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202303/P020230301358919494060.xlsx	P020230301358919494060.xlsx	zw/zfxxgkzdgz/zf/gsxx/202303/1883500/attachments/P020230301358919494060.xlsx	11430	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202303/t20230301_1883500.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202303/P020230301358919228006.xlsx	P020230301358919228006.xlsx	zw/zfxxgkzdgz/zf/gsxx/202303/1883500/attachments/P020230301358919228006.xlsx	9311	done
http://zjj.sm.gov.cn/xxgk/tzgg/202302/t20230203_1877138.htm	http://zjj.sm.gov.cn/xxgk/tzgg/202302/P020230811639539299345.xlsx	P020230811639539299345.xlsx	子站_zjj/xxgk/tzgg/202302/1877138/attachments/P020230811639539299345.xlsx	175960	done
http://zjj.sm.gov.cn/xxgk/tzgg/202302/t20230203_1877138.htm	http://zjj.sm.gov.cn/xxgk/tzgg/202302/P020230811638840782003.xlsx	P020230811638840782003.xlsx	子站_zjj/xxgk/tzgg/202302/1877138/attachments/P020230811638840782003.xlsx	43419	done
http://zjj.sm.gov.cn/xxgk/tzgg/202302/t20230203_1877138.htm	http://zjj.sm.gov.cn/xxgk/tzgg/202302/P020230822329285839535.xlsx	P020230822329285839535.xlsx	子站_zjj/xxgk/tzgg/202302/1877138/attachments/P020230822329285839535.xlsx	13078	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202211/t20221123_1849981.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202211/P020221123619441971444.xlsx	P020221123619441971444.xlsx	zw/zfxxgkzdgz/zf/gsxx/202211/1849981/attachments/P020221123619441971444.xlsx	9483	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202208/t20220818_1819339.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202208/P020220818641159107968.zip	P020220818641159107968.zip	zw/zfxxgkzdgz/zf/gsxx/202208/1819339/attachments/P020220818641159107968.zip	954418	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202206/t20220620_1798551.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202206/P020220620407878661206.xls	P020220620407878661206.xls	zw/zfxxgkzdgz/zf/gsxx/202206/1798551/attachments/P020220620407878661206.xls	44032	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202206/t20220610_1796093.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202206/P020220610604601006415.xls	P020220610604601006415.xls	zw/zfxxgkzdgz/zf/gsxx/202206/1796093/attachments/P020220610604601006415.xls	50688	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202206/t20220610_1796093.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202206/P020220610604624513511.xls	P020220610604624513511.xls	zw/zfxxgkzdgz/zf/gsxx/202206/1796093/attachments/P020220610604624513511.xls	54784	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202206/t20220610_1796093.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202206/P020220610604619760385.xlsx	P020220610604619760385.xlsx	zw/zfxxgkzdgz/zf/gsxx/202206/1796093/attachments/P020220610604619760385.xlsx	13692	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202206/t20220610_1796093.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202206/P020220610604600805695.xls	P020220610604600805695.xls	zw/zfxxgkzdgz/zf/gsxx/202206/1796093/attachments/P020220610604600805695.xls	31232	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202206/t20220610_1796093.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202206/P020220610604600622658.xls	P020220610604600622658.xls	zw/zfxxgkzdgz/zf/gsxx/202206/1796093/attachments/P020220610604600622658.xls	25600	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202206/t20220610_1796093.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202206/P020220610604601225248.doc	P020220610604601225248.doc	zw/zfxxgkzdgz/zf/gsxx/202206/1796093/attachments/P020220610604601225248.doc	18432	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202206/t20220610_1796093.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202206/P020220610604624711130.zip	P020220610604624711130.zip	zw/zfxxgkzdgz/zf/gsxx/202206/1796093/attachments/P020220610604624711130.zip	31664157	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202206/t20220610_1796093.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202206/P020220610604619923401.zip	P020220610604619923401.zip	zw/zfxxgkzdgz/zf/gsxx/202206/1796093/attachments/P020220610604619923401.zip	10929425	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202206/t20220610_1796093.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202206/P020220610604601418911.zip	P020220610604601418911.zip	zw/zfxxgkzdgz/zf/gsxx/202206/1796093/attachments/P020220610604601418911.zip	43921488	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202204/t20220415_1777297.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202204/P020220415545613777547.xlsx	P020220415545613777547.xlsx	zw/zfxxgkzdgz/zf/gsxx/202204/1777297/attachments/P020220415545613777547.xlsx	9950	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202201/t20220127_1754004.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202201/P020220127612172867955.xls	P020220127612172867955.xls	zw/zfxxgkzdgz/zf/gsxx/202201/1754004/attachments/P020220127612172867955.xls	26112	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202201/t20220124_1752586.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202201/P020220124395870665677.xls	P020220124395870665677.xls	zw/zfxxgkzdgz/zf/gsxx/202201/1752586/attachments/P020220124395870665677.xls	56320	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202201/t20220118_1750768.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202201/P020220118417990009433.xls	P020220118417990009433.xls	zw/zfxxgkzdgz/zf/gsxx/202201/1750768/attachments/P020220118417990009433.xls	98304	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202201/t20220118_1750768.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202201/P020220118417990486884.xls	P020220118417990486884.xls	zw/zfxxgkzdgz/zf/gsxx/202201/1750768/attachments/P020220118417990486884.xls	28672	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202201/t20220118_1750768.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202201/P020220118417990786109.xls	P020220118417990786109.xls	zw/zfxxgkzdgz/zf/gsxx/202201/1750768/attachments/P020220118417990786109.xls	41472	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202201/t20220118_1750768.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202201/P020220118417991133173.doc	P020220118417991133173.doc	zw/zfxxgkzdgz/zf/gsxx/202201/1750768/attachments/P020220118417991133173.doc	18432	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202201/t20220118_1750768.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202201/P020220118417991469626.zip	P020220118417991469626.zip	zw/zfxxgkzdgz/zf/gsxx/202201/1750768/attachments/P020220118417991469626.zip	34078962	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202201/t20220118_1750768.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202201/P020220118418004200671.zip	P020220118418004200671.zip	zw/zfxxgkzdgz/zf/gsxx/202201/1750768/attachments/P020220118418004200671.zip	56095384	done
http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202201/t20220112_1748884.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202201/P020220112420442920303.xlsx	P020220112420442920303.xlsx	zw/zfxxgkzdgz/zf/gsxx/202201/1748884/attachments/P020220112420442920303.xlsx	24177	done
http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202201/t20220108_1747750.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202201/P020220108624221556716.xls	P020220108624221556716.xls	zw/zfxxgkzdgz/zf/gsxx/202201/1747750/attachments/P020220108624221556716.xls	117248	done
http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202112/t20211230_1744078.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202112/P020211230553338290061.xls	P020211230553338290061.xls	zw/zfxxgkzdgz/zf/gsxx/202112/1744078/attachments/P020211230553338290061.xls	113152	done
http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202112/t20211230_1744078.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202112/P020211230553338578807.docx	P020211230553338578807.docx	zw/zfxxgkzdgz/zf/gsxx/202112/1744078/attachments/P020211230553338578807.docx	17396	done
http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202112/t20211230_1744078.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202112/P020211230625013570312.doc	P020211230625013570312.doc	zw/zfxxgkzdgz/zf/gsxx/202112/1744078/attachments/P020211230625013570312.doc	17408	done
